,,,209085,209732,210210,219349,209130,210776,210780,210781,250294
Period,Institution Name ,SNL Institution Key ,Total Reserves ($000),Net Deferred Tax Asset ($000),Disallowed Deferred Taxes ($000),Net Inc: Noncontrolling Interests ($000),GRB: Total Equity Capital ($000),Less:Purchase of Treasury Stck ($000),Dividends on Preferred Stock ($000),Dividends on Common Stock ($000),B3/GRB: Tier 1 Common Capital (CET1) ($000)
2014Q3,"BCB Bancorp, Inc.",4087496,"15,393","7,789",129,0,"102,714",0,201,"1,173","89,776"
2014Q3,"Beach Community Bancshares, Inc.",4096800,"8,824",0,0,0,"10,256",0,0,0,"5,477"
2014Q3,Beacon Bancorp,1025085,"11,567",0,0,159,"230,785",0,0,71,"200,908"
2014Q3,Beal Financial Corporation,1032758,"123,547",0,NA,0,"2,821,313",0,0,"53,000",NA
2014Q3,"Bear State Financial Holdings, LLC",4279418,"12,964","20,426","17,325","8,431","103,904",0,0,0,"55,852"
2014Q3,"Belle Fourche Bancshares, Inc.",1020715,"2,568",161,0,0,"55,976",0,0,"1,312","56,177"
2014Q3,"Beresford Bancorporation, Inc.",1031142,"24,509","7,086",NA,0,"109,261",0,0,0,NA
2014Q3,Berkshire Bancorp Inc.,4040676,"7,158","16,553","8,207",0,"133,892",0,0,0,"128,492"
2014Q3,"Berkshire Hills Bancorp, Inc.",4054645,"34,966","38,503","5,596",0,"696,937",1,0,"4,572","411,838"
2014Q3,"Bessemer Group, Incorporated",1021783,0,"7,991",511,0,"307,761",789,0,"14,398","251,160"
2014Q3,"Blackhawk Bancorp, Inc.",100811,"4,387",0,0,0,"41,005",9,0,45,"34,117"
2014Q3,"Blackhawk Bancorporation, Inc.",1023059,"5,710","2,937",0,0,"129,875",194,0,0,"125,926"
2014Q3,"Blue Hills Bancorp, Inc.",4436012,"12,722","4,456",0,0,"410,065",0,22,0,"391,919"
2014Q3,"Blue Ridge Bancshares, Inc.",1023441,"6,041","3,334","2,093",0,"40,452",0,216,43,"29,909"
2014Q3,Blue Valley Ban Corp.,1022830,"6,332","14,174","11,793",0,"57,519",0,490,0,"25,371"
2014Q3,BMO Financial Corp.,1021754,"923,989","2,108,047","2,122,385",-56,"14,317,868",0,0,0,"9,019,734"
2014Q3,BNC Bancorp,4086131,"30,722","34,181","12,343",0,"330,647",0,0,"1,472","246,289"
2014Q3,"BNCCORP, Inc.",100873,"8,675","2,534",0,0,"79,756",0,442,0,"55,033"
2014Q3,BNH Financial,4045518,"8,740",0,0,0,"136,507",0,0,0,"115,738"
2014Q3,"BofI Holding, Inc.",4055785,"20,495","24,240",NA,0,"412,101",0,77,0,NA
2014Q3,"Boiling Springs, MHC",4050550,"15,125","7,313",0,0,"208,062",0,0,0,"189,900"
2014Q3,BOK Financial Corporation,100003,"191,244","14,438",0,494,"3,243,093","1,163",0,"27,412","2,777,436"
2014Q3,"Boston Private Financial Holdings, Inc.",100758,"75,283","48,443",0,"1,167","675,368",0,868,"6,430","505,474"
2014Q3,"BOU Bancorp, Inc.",4064991,"7,872","3,203",0,0,"119,599",0,0,673,"113,785"
2014Q3,"Brand Group Holdings, Inc.",4094975,"21,997","44,726","38,052",0,"166,087",0,0,0,"126,272"
2014Q3,Bremer Financial Corporation,1016544,"94,553","13,649",0,0,"932,181",0,0,"11,400","865,863"
2014Q3,"Bridge Bancorp, Inc.",100670,"17,017","16,568",0,0,"174,975",0,0,"2,684","170,344"
2014Q3,Bridge Capital Holdings,4095493,"21,057","22,957","3,320",0,"181,505",0,0,0,"178,402"
2014Q3,"Bridgeview Bancorp, Inc.",1021507,"11,726","36,089","33,327",0,"66,403",0,0,0,"-3,837"
2014Q3,"Briscoe Ranch, Inc.",1018668,"2,753",0,0,"1,224","333,366",0,0,0,"313,090"
2014Q3,"Broadway Bancshares, Inc.",1018838,"16,599",0,0,0,"354,755",0,0,"2,847","314,886"
2014Q3,"Brookline Bancorp, Inc.",4001623,"52,822","29,168",0,662,"632,400",0,0,"5,974","484,820"
2014Q3,"Brotherhood Bancshares, Inc.",1022836,"4,703","2,719","1,123",0,"53,331",0,140,0,"43,084"
2014Q3,Bryn Mawr Bank Corporation,100154,"15,599","5,786",0,0,"247,609",598,0,"2,618","202,834"
2014Q3,"BSB Bancorp, Inc.",4252679,"8,319","5,465",0,0,"135,131",0,0,0,"134,763"
2014Q3,BTC Financial Corporation,1021062,"44,714","16,645",0,0,"233,794",0,0,500,"231,298"
2014Q3,Builders Financial Corporation,1981048,"2,034",169,0,0,"16,764",0,0,0,"17,029"
2014Q3,"Business Bancshares, Inc.",4090783,"9,379","3,965",0,0,"55,677",0,0,0,"56,060"
2014Q3,"Business First Bancshares, Inc.",4149828,"6,655","3,832",0,0,"77,514",0,0,0,"78,546"
2014Q3,C&F Financial Corporation,100776,"35,573","23,144","6,662",0,"122,031",0,0,"1,020","98,869"
2014Q3,"C1 Financial, Inc.",4414591,"5,441",0,0,0,"185,296",0,0,0,"183,961"
2014Q3,Cache Valley Banking Company,1024719,"10,847","1,812",0,0,"79,477",0,31,0,"65,057"
2014Q3,"Cadence Bancorp, LLC",4250023,"49,427","63,306","23,395","1,942","1,003,259",0,0,0,"622,493"
2014Q3,California First National Bancorp,105366,"5,574",0,0,0,"186,061",0,0,0,"185,781"
2014Q3,California Republic Bancorp,4307027,"5,057","2,974",0,0,"71,811",0,0,0,"71,831"
2014Q3,Cambridge Bancorp,1019036,"13,700","6,025",0,0,"118,449",0,0,"1,654","120,553"
2014Q3,"Cambridge Financial Group, Inc.",4045521,"19,039","16,294","2,489",0,"278,265",0,0,0,"273,726"
2014Q3,Camden National Corporation,101149,"21,585","14,987",0,0,"239,912",0,0,"2,009","200,905"
2014Q3,Canandaigua National Corporation,1019956,"19,037","10,908",0,-18,"164,260",476,0,"3,440","145,821"
2014Q3,"Cape Bancorp, Inc.",4171846,"9,799","14,957",NA,0,"139,864","1,751",0,694,NA
2014Q3,Cape Cod Five Mutual Company,4311119,"17,889","7,578",0,0,"242,505",0,0,0,"242,385"
2014Q3,Capital Bank Financial Corp.,4255728,"52,334","139,388","76,568",0,"1,064,939","19,498",0,0,"840,135"
2014Q3,"Capital City Bank Group, Inc.",100774,"19,093","18,834","4,605",0,"283,253",0,0,349,"205,947"
2014Q3,Capital One Financial Corporation,103239,"4,212,123","3,609,621",NA,121,"44,018,406","563,121","19,984","168,757","29,115,639"
2014Q3,Capitol Bancorp Ltd.,100176,0,0,0,-2,441,0,0,0,NA
